Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Revenue,Profit,ROI_%,High_ROI
Spring ,2023-03-12,London,51.50735,-0.12776,Instagram,Mobile,Collection,2023.0,0.008360000000000001,16.912280000000003,0.5199999999999998,8.794385599999998,5,100.8,39.6,9.0,3.0,100.8,92.0056144,1046.1858120026034,1
Spring ,2023-03-13,London,51.50735,-0.12776,Instagram,Mobile,Collection,2028.4,0.016280000000000003,33.022352000000005,1.0599999999999996,35.003693119999994,3,108.5,45.6,13.5,10.0,108.5,73.49630688,209.9672929597436,0
Spring ,2023-03-14,London,51.50735,-0.12776,Instagram,Mobile,Collection,2598.2000000000003,0.01507,39.15487400000001,0.5199999999999998,20.360534479999995,4,37.8,38.4,7.5,5.0,37.8,17.439465520000002,85.65327956950571,0
Spring ,2023-03-15,London,51.50735,-0.12776,Instagram,Mobile,Collection,2074.6000000000004,0.0154,31.948840000000008,0.06000000000000004,1.9169304000000018,9,44.099999999999994,1.2,0.0,7.0,44.099999999999994,42.183069599999996,2200.5530091233336,1
Spring ,2023-03-16,London,51.50735,-0.12776,Instagram,Mobile,Collection,1668.2,0.01331,22.203742000000002,0.6099999999999999,13.544282619999999,8,46.0,18.0,1.5,3.0,46.0,32.45571738,239.626699254449,0
Spring ,2023-03-17,London,51.50735,-0.12776,Instagram,Mobile,Collection,2514.8,0.009900000000000003,24.89652000000001,0.6699999999999996,16.680668399999995,3,92.39999999999999,6.0,1.5,12.0,92.39999999999999,75.7193316,453.93463729546966,0
Spring ,2023-03-18,London,51.50735,-0.12776,Instagram,Mobile,Collection,2684.6,0.01276,34.255496,0.8399999999999999,28.774616639999994,7,0.0,40.8,4.5,9.0,0.0,-28.774616639999994,-100.0,0
Spring ,2023-03-19,London,51.50735,-0.12776,Instagram,Mobile,Collection,2664.2000000000003,0.014300000000000002,38.09806000000001,0.12999999999999995,4.952747799999999,4,50.4,40.8,7.5,3.0,50.4,45.4472522,917.6169277183872,0
Spring ,2023-03-20,London,51.50735,-0.12776,Instagram,Mobile,Collection,2885.0,0.014520000000000002,41.89020000000001,0.8299999999999998,34.768866,6,49.0,14.399999999999999,10.5,1.0,49.0,14.231133999999997,40.930682064810505,0
Spring ,2023-03-21,London,51.50735,-0.12776,Instagram,Mobile,Collection,2097.8,0.015070000000000005,31.613846000000013,0.6599999999999997,20.86513836,5,37.0,2.4,6.0,4.0,37.0,16.13486164,77.32928179825403,0
Spring ,2023-03-22,London,51.50735,-0.12776,Instagram,Mobile,Collection,2214.2,0.009900000000000003,21.920580000000005,0.12,2.6304696000000005,7,237.99999999999997,60.0,1.5,12.0,237.99999999999997,235.36953039999997,8947.814124139657,1
Spring ,2023-03-23,London,51.50735,-0.12776,Instagram,Mobile,Collection,2369.8,0.014960000000000003,35.452208000000006,0.28,9.926618240000003,7,92.39999999999999,30.0,10.5,2.0,92.39999999999999,82.47338176,830.8305987598851,0
Spring ,2023-03-24,London,51.50735,-0.12776,Instagram,Mobile,Collection,2310.0,0.014190000000000003,32.77890000000001,0.7999999999999996,26.223119999999994,5,280.0,13.2,1.5,1.0,280.0,253.77688,967.7600529608987,0
Spring ,2023-03-25,London,51.50735,-0.12776,Instagram,Mobile,Collection,2423.6,0.012870000000000001,31.191732000000002,0.7499999999999998,23.393798999999994,3,120.39999999999999,49.199999999999996,0.0,4.0,120.39999999999999,97.006201,414.66630109970606,0
Spring ,2023-03-26,London,51.50735,-0.12776,Instagram,Mobile,Collection,2087.0,0.010450000000000003,21.809150000000006,0.26,5.670379000000001,5,218.39999999999998,7.199999999999999,0.0,12.0,218.39999999999998,212.72962099999998,3751.594399598333,1
Spring ,2023-03-27,London,51.50735,-0.12776,Instagram,Mobile,Collection,1544.6000000000001,0.0121,18.68966,0.15999999999999998,2.9903455999999995,3,154.0,8.4,1.5,8.0,154.0,151.0096544,5049.90641884336,1
Spring ,2023-03-28,London,51.50735,-0.12776,Instagram,Mobile,Collection,1547.2,0.011000000000000003,17.019200000000005,0.25999999999999984,4.424991999999999,7,156.79999999999998,14.399999999999999,12.0,10.0,156.79999999999998,152.37500799999998,3443.50923120313,1
Spring ,2023-03-29,London,51.50735,-0.12776,Instagram,Mobile,Collection,2687.6,0.017380000000000003,46.710488000000005,0.18999999999999992,8.874992719999998,6,51.099999999999994,38.4,7.5,5.0,51.099999999999994,42.22500728,475.77512018511277,0
Spring ,2023-03-30,London,51.50735,-0.12776,Instagram,Mobile,Collection,2364.8,0.013750000000000004,32.51600000000001,0.6599999999999998,21.46056,4,151.2,6.0,3.0,6.0,151.2,129.73944,604.5482503718449,0
Spring ,2023-03-31,London,51.50735,-0.12776,Instagram,Mobile,Collection,1649.0,0.014630000000000004,24.12487000000001,0.14,3.3774818000000013,6,49.0,57.599999999999994,1.5,10.0,49.0,45.6225182,1350.7850197741993,1
Spring ,2023-04-01,London,51.50735,-0.12776,Instagram,Mobile,Collection,2622.6,0.012429999999999998,32.598918,0.7099999999999997,23.14523177999999,4,145.6,10.799999999999999,15.0,9.0,145.6,122.45476822,529.0712548656105,0
Spring ,2023-04-02,London,51.50735,-0.12776,Instagram,Mobile,Collection,1977.1999999999998,0.012650000000000005,25.01158000000001,1.0599999999999996,26.5122748,7,0.0,68.39999999999999,1.5,10.0,0.0,-26.5122748,-100.0,0
Spring ,2023-04-03,London,51.50735,-0.12776,Instagram,Mobile,Collection,2299.6000000000004,0.013090000000000003,30.10176400000001,0.6199999999999999,18.663093680000003,7,35.699999999999996,66.0,3.0,4.0,35.699999999999996,17.036906319999993,91.28661417081838,0
Spring ,2023-04-04,London,51.50735,-0.12776,Instagram,Mobile,Collection,1789.8000000000002,0.01067,19.097166,0.13,2.48263158,2,190.39999999999998,8.4,16.5,12.0,190.39999999999998,187.91736841999997,7569.281319622945,1
Spring ,2023-04-05,London,51.50735,-0.12776,Instagram,Mobile,Collection,2076.4,0.01397,29.007308000000002,0.1499999999999998,4.351096199999994,6,170.79999999999998,8.4,13.5,12.0,170.79999999999998,166.44890379999998,3825.4475688218567,1
Spring ,2023-04-06,London,51.50735,-0.12776,Instagram,Mobile,Collection,2326.4,0.01232,28.661248,0.6099999999999999,17.483361279999997,3,47.599999999999994,56.4,10.5,5.0,47.599999999999994,30.116638719999997,172.25885936734474,0
Spring ,2023-04-07,London,51.50735,-0.12776,Instagram,Mobile,Collection,2376.8,0.014300000000000005,33.98824000000002,0.12999999999999992,4.4184712,4,71.39999999999999,18.0,0.0,7.0,71.39999999999999,66.98152879999999,1515.943541739052,1
Spring ,2023-04-08,London,51.50735,-0.12776,Instagram,Mobile,Collection,2420.0,0.015290000000000005,37.00180000000001,0.05,1.8500900000000007,6,42.699999999999996,42.0,13.5,11.0,42.699999999999996,40.849909999999994,2207.9958272300255,1
Spring ,2023-04-09,London,51.50735,-0.12776,Instagram,Mobile,Collection,2654.0,0.012980000000000002,34.44892000000001,0.4199999999999998,14.468546399999997,2,159.6,60.0,4.5,8.0,159.6,145.1314536,1003.082476896228,1
Spring ,2023-04-10,London,51.50735,-0.12776,Instagram,Mobile,Collection,2556.6,0.012979999999999998,33.184667999999995,0.7299999999999998,24.224807639999987,9,77.0,69.6,10.5,5.0,77.0,52.77519236000001,217.85598112596628,0
Spring ,2023-04-11,London,51.50735,-0.12776,Instagram,Mobile,Collection,1950.0,0.017270000000000004,33.67650000000001,0.5099999999999998,17.175015,5,237.99999999999997,32.4,0.0,10.0,237.99999999999997,220.82498499999997,1285.7338698103028,1
Spring ,2023-04-12,London,51.50735,-0.12776,Instagram,Mobile,Collection,1652.4,0.0176,29.082240000000002,0.11999999999999997,3.4898687999999995,8,224.0,15.6,13.5,5.0,224.0,220.5101312,6318.579403328859,1
Spring ,2023-04-13,London,51.50735,-0.12776,Instagram,Mobile,Collection,2046.4,0.014960000000000003,30.614144000000007,0.27,8.265818880000003,6,110.6,9.6,3.0,6.0,110.6,102.33418112,1238.0404483288166,1
Spring ,2023-04-14,London,51.50735,-0.12776,Instagram,Mobile,Collection,1740.0,0.01584,27.5616,0.7299999999999998,20.119967999999993,9,46.0,38.4,4.5,4.0,46.0,25.880032000000007,128.628594240309,0
Spring ,2023-04-15,London,51.50735,-0.12776,Instagram,Mobile,Collection,2300.8,0.012870000000000003,29.61129600000001,0.7099999999999997,21.02402016,8,155.39999999999998,32.4,13.5,9.0,155.39999999999998,134.37597983999999,639.1545423632242,0
Spring ,2023-04-16,London,51.50735,-0.12776,Instagram,Mobile,Collection,2226.2,0.013750000000000002,30.61025,0.01,0.3061025,7,45.0,32.4,7.5,8.0,45.0,44.6938975,14600.958012430476,1
Spring ,2023-04-17,London,51.50735,-0.12776,Instagram,Mobile,Collection,1433.0,0.00968,13.87144,0.3100000000000001,4.300146400000002,1,36.4,36.0,3.0,14.0,36.4,32.099853599999996,746.4828081202069,0
Spring ,2023-04-18,London,51.50735,-0.12776,Instagram,Mobile,Collection,2035.4,0.014300000000000002,29.106220000000004,0.38000000000000006,11.060363600000004,2,22.0,52.8,3.0,12.0,22.0,10.939636399999996,98.90846988068269,0
Spring ,2023-04-19,London,51.50735,-0.12776,Instagram,Mobile,Collection,2536.4,0.01188,30.132432,0.7599999999999998,22.900648319999995,4,40.599999999999994,80.39999999999999,3.0,6.0,40.599999999999994,17.69935168,77.28755724589024,0
Spring ,2023-04-20,London,51.50735,-0.12776,Instagram,Mobile,Collection,1642.4,0.014300000000000004,23.486320000000006,0.14000000000000007,3.2880848000000027,5,240.1,52.8,9.0,5.0,240.1,236.8119152,7202.123108260462,1
Spring ,2023-04-21,London,51.50735,-0.12776,Instagram,Mobile,Collection,1707.6000000000001,0.01716,29.302416000000004,0.26000000000000006,7.618628160000003,6,148.39999999999998,44.4,21.0,11.0,148.39999999999998,140.78137183999996,1847.8572373323432,1
Spring ,2023-04-22,London,51.50735,-0.12776,Instagram,Mobile,Collection,1543.4,0.010890000000000002,16.807626000000003,0.3200000000000001,5.378440320000003,3,54.599999999999994,30.0,7.5,9.0,54.599999999999994,49.22155967999999,915.1641879703884,0
Spring ,2023-04-23,London,51.50735,-0.12776,Instagram,Mobile,Collection,1634.4,0.013530000000000004,22.113432000000007,0.5199999999999999,11.498984640000002,3,100.8,73.2,4.5,3.0,100.8,89.30101536,776.5991359738001,0
Spring ,2023-04-24,London,51.50735,-0.12776,Instagram,Mobile,Collection,1563.2,0.015510000000000003,24.245232000000005,0.7399999999999998,17.94147168,8,22.0,22.8,18.0,6.0,22.0,4.058528320000001,22.620933178654386,0
Spring ,2023-04-25,London,51.50735,-0.12776,Instagram,Mobile,Collection,2553.2000000000003,0.016280000000000003,41.56609600000001,0.19999999999999996,8.3132192,4,123.19999999999999,52.8,19.5,12.0,123.19999999999999,114.88678079999998,1381.9770420585082,1
Spring ,2023-04-26,London,51.50735,-0.12776,Instagram,Mobile,Collection,1768.6000000000001,0.017050000000000003,30.154630000000008,1.0299999999999998,31.059268900000003,7,93.8,76.8,6.0,4.0,93.8,62.74073109999999,202.00324515687487,0
Spring ,2023-04-27,London,51.50735,-0.12776,Instagram,Mobile,Collection,2495.6,0.01342,33.490952,0.07,2.34436664,4,103.6,26.4,10.5,8.0,103.6,101.25563335999999,4319.104001582278,1
Spring ,2023-04-28,London,51.50735,-0.12776,Instagram,Mobile,Collection,1567.6000000000001,0.014080000000000002,22.071808000000004,0.29000000000000004,6.400824320000002,4,227.49999999999997,69.6,10.5,13.0,227.49999999999997,221.09917567999997,3454.2297152126794,1
Spring ,2023-04-29,London,51.50735,-0.12776,Instagram,Mobile,Collection,1862.4,0.01683,31.344192000000003,1.0499999999999996,32.91140159999999,4,26.0,79.2,12.0,11.0,26.0,-6.911401599999991,-21.000022071378428,0
Spring ,2023-04-30,London,51.50735,-0.12776,Instagram,Mobile,Collection,2095.0,0.01518,31.802100000000003,0.5499999999999998,17.491154999999996,6,11.0,42.0,9.0,2.0,11.0,-6.491154999999996,-37.11107128145624,0
Spring ,2023-05-01,London,51.50735,-0.12776,Instagram,Mobile,Collection,2287.6,0.017380000000000003,39.75848800000001,0.6999999999999997,27.830941599999996,6,71.39999999999999,80.39999999999999,9.0,11.0,71.39999999999999,43.569058399999996,156.54899150088403,0
Spring ,2023-05-02,London,51.50735,-0.12776,Instagram,Mobile,Collection,1572.2,0.012210000000000004,19.196562000000007,0.8199999999999998,15.741180840000004,5,39.199999999999996,68.39999999999999,12.0,10.0,39.199999999999996,23.45881915999999,149.02833147300265,0
Spring ,2023-05-03,London,51.50735,-0.12776,Instagram,Mobile,Collection,1899.0,0.012870000000000001,24.440130000000003,1.08,26.395340400000006,6,49.0,37.199999999999996,6.0,13.0,49.0,22.604659599999994,85.63882585882465,0
Spring ,2023-05-04,London,51.50735,-0.12776,Instagram,Mobile,Collection,2828.2000000000003,0.013640000000000003,38.57664800000001,0.07000000000000006,2.7003653600000033,4,36.0,18.0,19.5,9.0,36.0,33.299634639999994,1233.1529330534722,1
Spring ,2023-05-05,London,51.50735,-0.12776,Instagram,Mobile,Collection,2573.2000000000003,0.010780000000000001,27.739096000000007,1.1799999999999997,32.73213328,4,229.6,33.6,3.0,5.0,229.6,196.86786672,601.4513781791616,0
Spring ,2023-05-06,London,51.50735,-0.12776,Instagram,Mobile,Collection,2348.4,0.013090000000000001,30.740556000000005,0.18000000000000005,5.533300080000003,6,64.39999999999999,12.0,15.0,3.0,64.39999999999999,58.86669991999999,1063.8624160791937,1
Spring ,2023-05-07,London,51.50735,-0.12776,Instagram,Mobile,Collection,1443.0,0.011330000000000002,16.349190000000004,0.18,2.9428542000000006,4,69.3,79.2,12.0,6.0,69.3,66.3571458,2254.856723788762,1
Spring ,2023-05-08,London,51.50735,-0.12776,Instagram,Mobile,Collection,1769.8000000000002,0.01529,27.060242000000002,1.0599999999999996,28.683856519999992,4,62.3,85.2,13.5,11.0,62.3,33.616143480000005,117.19534106775686,0
Spring ,2023-05-09,London,51.50735,-0.12776,Instagram,Mobile,Collection,1824.2,0.01023,18.661566,0.04000000000000006,0.7464626400000012,2,112.69999999999999,9.6,16.5,12.0,112.69999999999999,111.95353735999998,14997.875494478842,1
Spring ,2023-05-10,London,51.50735,-0.12776,Instagram,Mobile,Collection,1685.4,0.0176,29.663040000000002,0.7299999999999999,21.654019199999997,3,27.0,3.5999999999999996,4.5,12.0,27.0,5.345980800000003,24.688168744211715,0
Spring ,2023-05-11,London,51.50735,-0.12776,Instagram,Mobile,Collection,2548.6,0.015069999999999998,38.407402,0.7799999999999998,29.95777355999999,2,153.29999999999998,28.799999999999997,16.5,6.0,153.29999999999998,123.34222643999999,411.7202708437857,0
Spring ,2023-05-12,London,51.50735,-0.12776,Instagram,Mobile,Collection,2367.2,0.014300000000000002,33.85096,0.6199999999999998,20.987595199999994,4,57.4,34.8,7.5,8.0,57.4,36.412404800000004,173.49488806607064,0
Spring ,2023-05-13,London,51.50735,-0.12776,Instagram,Mobile,Collection,2416.2,0.016390000000000002,39.601518,1.0999999999999999,43.56166979999999,4,36.4,49.199999999999996,3.0,11.0,36.4,-7.161669799999991,-16.440301377060603,0
Spring ,2023-05-14,London,51.50735,-0.12776,Instagram,Mobile,Collection,2769.8,0.015400000000000004,42.65492000000001,0.5399999999999998,23.0336568,6,12.0,74.39999999999999,19.5,1.0,12.0,-11.0336568,-47.90232352511217,0
Spring ,2023-05-15,London,51.50735,-0.12776,Instagram,Mobile,Collection,2197.6000000000004,0.013090000000000003,28.766584000000012,0.3299999999999998,9.492972719999997,6,44.099999999999994,45.6,9.0,10.0,44.099999999999994,34.60702728,364.5541633875042,0
Spring ,2023-05-16,London,51.50735,-0.12776,Instagram,Mobile,Collection,2391.8,0.011550000000000003,27.62529000000001,0.43999999999999984,12.1551276,3,35.699999999999996,24.0,9.0,5.0,35.699999999999996,23.544872399999996,193.70321048707046,0
Spring ,2023-05-17,London,51.50735,-0.12776,Instagram,Mobile,Collection,1769.6000000000001,0.015180000000000003,26.862528000000008,1.0799999999999996,29.01153024,4,99.39999999999999,32.4,3.0,4.0,99.39999999999999,70.38846975999999,242.62239591536968,0
Spring ,2023-05-18,London,51.50735,-0.12776,Instagram,Mobile,Collection,2034.6000000000004,0.014520000000000002,29.54239200000001,0.29000000000000004,8.567293680000004,8,156.79999999999998,42.0,10.5,14.0,156.79999999999998,148.23270631999998,1730.2162369669102,1
Spring ,2023-05-19,London,51.50735,-0.12776,Instagram,Mobile,Collection,2208.8,0.014190000000000003,31.34287200000001,0.06,1.8805723200000006,5,45.5,37.199999999999996,18.0,10.0,45.5,43.61942768,2319.4762156235493,1
Spring ,2023-05-20,London,51.50735,-0.12776,Instagram,Mobile,Collection,2099.8,0.011220000000000003,23.559756000000007,0.13000000000000006,3.0627682800000025,4,57.4,40.8,10.5,13.0,57.4,54.33723172,1774.1215381791778,1
Spring ,2023-05-21,London,51.50735,-0.12776,Instagram,Mobile,Collection,2082.8,0.015730000000000004,32.76244400000001,0.00999999999999998,0.3276244399999994,6,67.89999999999999,45.6,24.0,8.0,67.89999999999999,67.57237556,20624.949579463642,1
Spring ,2023-05-22,London,51.50735,-0.12776,Instagram,Mobile,Collection,1976.8000000000002,0.018260000000000002,36.096368000000005,0.7999999999999998,28.877094399999997,4,133.0,85.2,6.0,6.0,133.0,104.1229056,360.57265373624296,0
Spring ,2023-05-23,London,51.50735,-0.12776,Instagram,Mobile,Collection,1753.2,0.016829999999999998,29.506355999999997,0.9899999999999997,29.211292439999987,7,210.0,40.8,12.0,2.0,210.0,180.78870756,618.9000638412016,0
Spring ,2023-05-24,London,51.50735,-0.12776,Instagram,Mobile,Collection,2215.0,0.015510000000000003,34.35465000000001,0.31999999999999995,10.993488000000001,2,92.39999999999999,8.4,15.0,3.0,92.39999999999999,81.40651199999999,740.4975745641418,0
Spring ,2023-05-25,London,51.50735,-0.12776,Instagram,Mobile,Collection,2811.6,0.015510000000000003,43.60791600000001,1.0799999999999998,47.096549280000005,4,135.79999999999998,22.8,16.5,10.0,135.79999999999998,88.70345071999998,188.3438427572203,0
Spring ,2023-05-26,London,51.50735,-0.12776,Instagram,Mobile,Collection,2056.4,0.012210000000000004,25.10864400000001,0.3799999999999999,9.54128472,5,53.199999999999996,36.0,4.5,11.0,53.199999999999996,43.658715279999996,457.57690459110415,0
Spring ,2023-05-27,London,51.50735,-0.12776,Instagram,Mobile,Collection,1952.1999999999998,0.01243,24.265845999999996,0.29999999999999993,7.279753799999997,3,0.0,33.6,12.0,12.0,0.0,-7.279753799999997,-100.0,0
Spring ,2023-05-28,London,51.50735,-0.12776,Instagram,Mobile,Collection,2717.4,0.016500000000000004,44.837100000000014,0.5599999999999998,25.108776,4,49.0,78.0,12.0,6.0,49.0,23.891224,95.15089066866503,0
Spring ,2023-05-29,London,51.50735,-0.12776,Instagram,Mobile,Collection,2493.0,0.011880000000000002,29.616840000000003,0.8099999999999998,23.9896404,6,13.0,19.2,15.0,10.0,13.0,-10.989640399999999,-45.80994219488176,0
Spring ,2023-05-30,London,51.50735,-0.12776,Instagram,Mobile,Collection,2698.2000000000003,0.01507,40.661874000000005,0.4899999999999999,19.924318259999996,6,77.0,52.8,4.5,7.0,77.0,57.07568174000001,286.4624073717241,0
Spring ,2023-05-31,London,51.50735,-0.12776,Instagram,Mobile,Collection,1477.8000000000002,0.014960000000000005,22.10788800000001,0.7099999999999999,15.696600480000004,8,1.0,30.0,13.5,11.0,1.0,-14.696600480000004,-93.62919377814221,0
Summer ,2023-06-01,London,51.50735,-0.12776,Instagram,Mobile,Collection,1235.0,0.014080000000000002,17.388800000000003,0.07000000000000003,1.2172160000000007,4,116.89999999999999,22.8,19.5,11.0,116.89999999999999,115.68278399999998,9503.882959146109,1
Summer ,2023-06-02,London,51.50735,-0.12776,Instagram,Mobile,Collection,2268.0,0.00902,20.45736,0.24999999999999994,5.114339999999999,8,143.5,33.6,7.5,9.0,143.5,138.38566,2705.836139169473,1
Summer ,2023-06-03,London,51.50735,-0.12776,Instagram,Mobile,Collection,1460.1999999999998,0.011660000000000004,17.025932000000005,0.4099999999999998,6.980632119999998,5,291.9,18.0,10.5,9.0,291.9,284.91936788,4081.5697344039386,1
Summer ,2023-06-04,London,51.50735,-0.12776,Instagram,Mobile,Collection,1315.8,0.011219999999999999,14.763275999999998,0.6599999999999998,9.743762159999996,7,116.89999999999999,45.6,16.5,8.0,116.89999999999999,107.15623783999999,1099.7419280193108,1
Summer ,2023-06-05,London,51.50735,-0.12776,Instagram,Mobile,Collection,1562.8,0.013750000000000002,21.488500000000002,0.0299999999999999,0.6446549999999979,5,232.39999999999998,27.599999999999998,18.0,9.0,232.39999999999998,231.75534499999998,35950.29046544287,1
Summer ,2023-06-06,London,51.50735,-0.12776,Instagram,Mobile,Collection,1400.1999999999998,0.010340000000000002,14.478068,0.20999999999999994,3.0403942799999992,9,142.79999999999998,21.599999999999998,12.0,13.0,142.79999999999998,139.75960572,4596.759263736019,1
Summer ,2023-06-07,London,51.50735,-0.12776,Instagram,Mobile,Collection,1435.6,0.013090000000000004,18.792004000000006,0.43999999999999984,8.26848176,8,168.0,56.4,6.0,7.0,168.0,159.73151824,1931.8119441555134,1
Summer ,2023-06-08,London,51.50735,-0.12776,Instagram,Mobile,Collection,2267.7,0.011660000000000004,26.441382000000008,0.6099999999999998,16.129243019999997,4,157.5,26.4,0.0,8.0,157.5,141.37075698,876.487240006878,0
Summer ,2023-06-09,London,51.50735,-0.12776,Instagram,Mobile,Collection,1237.5,0.009130000000000001,11.298375000000002,1.1299999999999997,12.767163749999998,2,147.7,34.8,13.5,14.0,147.7,134.93283624999998,1056.8740159692868,1
Summer ,2023-06-10,London,51.50735,-0.12776,Instagram,Mobile,Collection,1251.3999999999999,0.015180000000000003,18.996252000000002,0.00999999999999998,0.18996251999999964,7,267.4,67.2,9.0,9.0,267.4,267.21003748,140664.6097767078,1
Summer ,2023-06-11,London,51.50735,-0.12776,Instagram,Mobile,Collection,1190.0,0.014300000000000002,17.017000000000003,0.17000000000000004,2.8928900000000013,3,225.39999999999998,46.8,1.5,11.0,225.39999999999998,222.50710999999998,7691.516442035469,1
Summer ,2023-06-12,London,51.50735,-0.12776,Instagram,Mobile,Collection,1408.1999999999998,0.014850000000000002,20.91177,1.1099999999999997,23.212064699999992,8,268.09999999999997,55.199999999999996,10.5,12.0,268.09999999999997,244.88793529999998,1055.002811964418,1
Summer ,2023-06-13,London,51.50735,-0.12776,Instagram,Mobile,Collection,1301.0,0.0121,15.742099999999999,0.29999999999999993,4.722629999999999,6,238.7,40.8,10.5,12.0,238.7,233.97736999999998,4954.38706822258,1
Summer ,2023-06-14,London,51.50735,-0.12776,Instagram,Mobile,Collection,1762.3999999999999,0.01298,22.875951999999998,0.6999999999999998,16.013166399999996,3,174.29999999999998,46.8,4.5,12.0,174.29999999999998,158.2868336,988.4792903919367,0
Summer ,2023-06-15,London,51.50735,-0.12776,Instagram,Mobile,Collection,2218.3999999999996,0.014190000000000003,31.479096000000002,0.0199999999999999,0.6295819199999969,9,230.99999999999997,90.0,16.5,10.0,230.99999999999997,230.37041807999998,36591.01552344469,1
Summer ,2023-06-16,London,51.50735,-0.12776,Instagram,Mobile,Collection,1698.3,0.01166,19.802178,0.3599999999999999,7.128784079999998,5,190.39999999999998,45.6,1.5,15.0,190.39999999999998,183.27121591999997,2570.862209646277,1
Summer ,2023-06-17,London,51.50735,-0.12776,Instagram,Mobile,Collection,1829.1,0.011770000000000001,21.528507,0.21000000000000008,4.520986470000002,4,223.29999999999998,15.6,10.5,5.0,223.29999999999998,218.77901353,4839.187530901854,1
Summer ,2023-06-18,London,51.50735,-0.12776,Instagram,Mobile,Collection,1596.0,0.010890000000000002,17.380440000000004,0.0299999999999999,0.5214131999999984,8,165.2,87.6,12.0,9.0,165.2,164.67858679999998,31583.12578200945,1
Summer ,2023-06-19,London,51.50735,-0.12776,Instagram,Mobile,Collection,1072.8,0.010560000000000002,11.328768000000002,0.05,0.5664384000000001,7,144.89999999999998,21.599999999999998,0.0,5.0,144.89999999999998,144.33356159999997,25480.892820825695,1
Summer ,2023-06-20,London,51.50735,-0.12776,Instagram,Mobile,Collection,2046.0,0.01397,28.58262,0.5899999999999997,16.863745799999993,5,62.3,33.6,10.5,12.0,62.3,45.43625420000001,269.43156484249204,0
Summer ,2023-06-21,London,51.50735,-0.12776,Instagram,Mobile,Collection,1367.1,0.016390000000000002,22.406769,0.11,2.46474459,4,121.8,45.6,9.0,14.0,121.8,119.33525541,4841.688501687715,1
Summer ,2023-06-22,London,51.50735,-0.12776,Instagram,Mobile,Collection,1431.8,0.00902,12.914836,0.5199999999999997,6.715714719999996,9,184.79999999999998,18.0,3.0,9.0,184.79999999999998,178.08428528,2651.754767808244,1
Summer ,2023-06-23,London,51.50735,-0.12776,Instagram,Mobile,Collection,1497.1999999999998,0.012430000000000002,18.610196000000002,0.00999999999999994,0.1861019599999989,8,232.39999999999998,54.0,3.0,13.0,232.39999999999998,232.21389803999998,124777.7820502274,1
Summer ,2023-06-24,London,51.50735,-0.12776,Instagram,Mobile,Collection,2121.8999999999996,0.015070000000000004,31.977033000000002,0.21999999999999992,7.034947259999998,5,93.1,20.4,1.5,15.0,93.1,86.06505274,1223.393005792058,1
Summer ,2023-06-25,London,51.50735,-0.12776,Instagram,Mobile,Collection,1539.8999999999999,0.01243,19.140956999999997,0.09000000000000008,1.7226861300000011,9,256.9,75.6,7.5,13.0,256.9,255.17731386999998,14812.757206676983,1
Summer ,2023-06-26,London,51.50735,-0.12776,Instagram,Mobile,Collection,1199.2,0.015070000000000004,18.071944000000006,0.17999999999999994,3.25294992,6,135.1,55.199999999999996,4.5,9.0,135.1,131.84705008,4053.1533937663576,1
Summer ,2023-06-27,London,51.50735,-0.12776,Instagram,Mobile,Collection,1166.1,0.01397,16.290416999999998,0.08000000000000004,1.3032333600000006,7,261.8,63.599999999999994,12.0,13.0,261.8,260.49676664000003,19988.49742765946,1
Summer ,2023-06-28,London,51.50735,-0.12776,Instagram,Mobile,Collection,1736.8999999999999,0.011440000000000004,19.870136000000006,0.8399999999999997,16.69091424,5,158.2,12.0,19.5,17.0,158.2,141.50908575999998,847.8210583628279,0
Summer ,2023-06-29,London,51.50735,-0.12776,Instagram,Mobile,Collection,1680.5,0.014190000000000001,23.846295,0.12999999999999995,3.100018349999999,8,330.4,51.6,6.0,7.0,330.4,327.29998164999995,10558.001427636713,1
Summer ,2023-06-30,London,51.50735,-0.12776,Instagram,Mobile,Collection,1073.3,0.014190000000000003,15.230127000000003,0.09000000000000005,1.3707114300000012,6,155.39999999999998,76.8,7.5,8.0,155.39999999999998,154.02928856999998,11237.17838772234,1
Summer ,2023-07-01,London,51.50735,-0.12776,Instagram,Mobile,Collection,1180.6,0.014520000000000003,17.142312000000004,0.0799999999999999,1.3713849599999988,6,142.1,72.0,12.0,12.0,142.1,140.72861504,10261.787838186596,1
Summer ,2023-07-02,London,51.50735,-0.12776,Instagram,Mobile,Collection,1609.3,0.014960000000000001,24.075128,0.9199999999999998,22.149117759999996,4,217.0,44.4,18.0,15.0,217.0,194.85088224,879.7229955221478,0
Summer ,2023-07-03,London,51.50735,-0.12776,Instagram,Mobile,Collection,1383.8,0.014630000000000002,20.244994000000002,1.1099999999999997,22.471943339999996,2,336.7,32.4,12.0,13.0,336.7,314.22805666,1398.3127845497677,1
Summer ,2023-07-04,London,51.50735,-0.12776,Instagram,Mobile,Collection,1755.5,0.00891,15.641504999999999,0.6299999999999999,9.854148149999997,2,132.29999999999998,50.4,6.0,14.0,132.29999999999998,122.44585184999998,1242.5818039888109,1
